0.023809523809523808	18046.71098
0.005208333333333333	24052.19481
0.00980392156862745	17407.60136
0.004132231404958678	22749.67822
0.005154639175257732	19729.60049
0.07142857142857142	32688.94505
0.004347826086956522	21231.46843
0.0041841004184100415	21338.4349
0.04	16985.18326
0.004807692307692308	20701.03605
0.00684931506849315	18701.49132
0.005208333333333333	23477.0869
0.005780346820809248	22805.73519
0.005376344086021506	23537.95686
0.005434782608695652	21636.12967
0.004807692307692308	20542.2902
0.004484304932735426	21330.41686
0.005434782608695652	21636.12967
0.006622516556291391	22896.11803
0.004484304932735426	21262.8511
0.043478260869565216	16906.24773
0.007142857142857143	21608.5852
0.005319148936170213	23203.57026
0.004807692307692308	20279.3219
0.0048543689320388345	23363.62232
0.004366812227074236	22352.10691
0.005917159763313609	24403.20773
0.007142857142857143	21695.68358
0.005405405405405406	23753.37199
0.0049504950495049506	20311.06209
0.006944444444444444	18330.7722
0.005405405405405406	23753.37199
0.0049261083743842365	20169.36712
0.005917159763313609	24240.82266
0.004975124378109453	20129.17887
0.004975124378109453	20140.42371
0.004219409282700422	21428.79203
0.004132231404958678	22838.62318
0.004651162790697674	21042.21595
0.015151515151515152	18082.81109
0.006993006993006993	18176.0778
0.0070921985815602835	18298.45747
0.004807692307692308	20576.47247
0.0049261083743842365	20728.31682
0.004347826086956522	21804.40279
0.01	18276.18406
0.004807692307692308	20507.04706
0.0053475935828877	19098.88597
0.0051813471502590676	20002.14524
0.00423728813559322	21679.66285
0.007575757575757576	18470.36594
0.00411522633744856	21832.97259
0.004975124378109453	20868.12844
0.0072992700729927005	17738.81493
0.011363636363636364	18682.65365
0.005917159763313609	24430.07666
0.004166666666666667	23302.35303
0.00684931506849315	18944.01976
0.004219409282700422	21765.69711
0.004807692307692308	23042.60413
0.00423728813559322	21894.25797
0.005917159763313609	24431.96257
0.005025125628140704	23609.24777
0.0049261083743842365	19755.62711
0.029411764705882353	17970.91254
0.005025125628140704	23643.4351
0.029411764705882353	17970.91254
0.004166666666666667	23239.81373
0.0055248618784530384	23016.79729
0.004807692307692308	20184.73548
0.004807692307692308	20188.78382
0.005025125628140704	23748.79919
0.006993006993006993	18645.8908
0.00423728813559322	22123.70046
0.00392156862745098	23264.14611
0.01	18416.3573
0.05263157894736842	28220.16516
0.004651162790697674	21054.14155
0.0049261083743842365	19990.06802
0.010416666666666666	17420.09457
0.00980392156862745	17681.59302
0.00423728813559322	21789.15315
0.01	18141.05708
0.041666666666666664	17213.61804
0.008130081300813009	18750.97164
0.00819672131147541	18806.08698
0.005405405405405406	23880.56657
0.013333333333333334	18245.25888
0.008	18385.36211
0.0055248618784530384	22923.49746
0.004975124378109453	20703.50242
0.00423728813559322	21953.30595
0.06666666666666667	8471.652801
0.005154639175257732	22699.70445
0.006535947712418301	21134.56579
0.004347826086956522	21491.86723
0.007352941176470588	22751.41567
0.038461538461538464	16901.93301
0.00980392156862745	20150.81931
0.0055248618784530384	18896.76188
0.0055248618784530384	18896.76188
0.007633587786259542	20365.82382
0.01	18078.0614
0.004347826086956522	4586.174019
0.01	18416.3573
0.010638297872340425	6780.388811
0.0049504950495049506	5974.636011
0.004310344827586207	4838.934575
0.005208333333333333	24193.50644
0.029411764705882353	17952.14843
0.004310344827586207	4727.558405
